ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Idade,Gasto_Total,Total_Filhos,Total_Compras,Total_Campanhas_Aceitas,Tempo_Cliente_Dias
7788,Doutorado,Com Parceiro,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,31,10,1,3,0,25
10323,Graduação,Com Parceiro,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,62,304,1,11,0,247
7947,Graduação,Com Parceiro,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,45,37,2,4,0,96
1891,Mestrado,Solteiro,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,34,1754,0,15,1,690
2570,Graduação,Com Parceiro,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,46,815,1,21,3,341
9256,Graduação,Solteiro,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,43,1001,1,23,0,541
295,Graduação,Solteiro,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,25,1157,0,21,0,345
7397,Graduação,Solteiro,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,63,688,1,18,0,345
6349,Mestrado,Solteiro,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,27,1319,0,18,0,358
10790,Doutorado,Com Parceiro,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,29,21,1,3,0,495
10398,Mestrado,Solteiro,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,33,31,1,3,0,671
2431,Graduação,Com Parceiro,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,24,67,0,5,0,545
550,Graduação,Solteiro,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,62,708,1,19,0,402
1890,Mestrado,Com Parceiro,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,43,25,2,3,0,648
10742,Doutorado,Com Parceiro,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,31,746,0,11,1,487
10356,Doutorado,Solteiro,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,57,32,2,4,0,645
4676,Mestrado,Solteiro,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,63,1695,2,23,0,116
8852,Graduação,Com Parceiro,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,38,1080,1,23,0,667
3565,Mestrado,Com Parceiro,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,59,72,2,6,0,91
5294,Graduação,Solteiro,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,25,57,1,7,0,221
1958,Doutorado,Com Parceiro,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,41,660,1,19,0,100
7349,Básico,Com Parceiro,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,41,103,1,7,1,635
8799,Doutorado,Com Parceiro,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,30,153,1,8,0,279
1351,Mestrado,Com Parceiro,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,58,1220,1,28,1,647
1045,Graduação,Com Parceiro,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,49,279,1,11,0,682
7732,Graduação,Com Parceiro,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,36,745,1,19,0,178
8070,Doutorado,Com Parceiro,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,41,264,1,11,0,120
477,Graduação,Com Parceiro,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,0,28,2157,0,21,5,12
7832,Mestrado,Com Parceiro,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,0,55,1526,1,22,4,305
2202,Graduação,Com Parceiro,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,36,69,1,5,0,446
7396,Graduação,Com Parceiro,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,48,1597,0,25,1,596
4055,Básico,Solteiro,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,22,64,1,6,0,31
10340,Graduação,Com Parceiro,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,30,497,1,12,0,593
10091,Graduação,Solteiro,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,58,1067,1,15,0,405
7629,Graduação,Com Parceiro,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,37,31,2,5,0,52
10640,Graduação,Com Parceiro,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,40,211,2,9,0,297
3498,Doutorado,Com Parceiro,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,0,38,877,1,21,2,581
6742,Graduação,Com Parceiro,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,1,35,11,1,3,0,532
1172,Doutorado,Com Parceiro,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,31,2034,0,24,4,424
569,Graduação,Solteiro,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,23,1991,0,18,4,197
4686,Doutorado,Solteiro,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,52,1686,0,24,1,88
1381,Doutorado,Solteiro,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,32,324,1,12,1,152
2634,Mestrado,Solteiro,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,35,69,1,6,1,72
10905,Graduação,Com Parceiro,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,59,252,2,11,1,608
1744,Básico,Solteiro,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,49,54,1,4,0,538
1000,Mestrado,Com Parceiro,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,53,964,2,23,0,478
3828,Graduação,Com Parceiro,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,63,1327,1,26,0,497
8605,Doutorado,Com Parceiro,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,50,68,2,5,0,98
10304,Graduação,Com Parceiro,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,55,60,0,4,0,548
4351,Graduação,Solteiro,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,0,59,55,2,4,1,428
10129,Graduação,Com Parceiro,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,48,1456,0,20,1,109
2499,Mestrado,Solteiro,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,56,563,1,17,0,419
10092,Graduação,Solteiro,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,60,1504,1,22,0,496
7500,Graduação,Solteiro,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,47,564,2,17,0,66
5796,Graduação,Com Parceiro,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,51,1125,0,22,1,215
10556,Graduação,Com Parceiro,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,55,358,1,13,1,36
1064,Doutorado,Com Parceiro,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,43,42,1,4,0,200
48,Graduação,Com Parceiro,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,50,184,1,8,1,66
7610,Graduação,Com Parceiro,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,31,460,1,14,0,437
263,Doutorado,Solteiro,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,69,145,0,7,1,32
10814,Graduação,Com Parceiro,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,67,1376,0,24,1,529
9710,Doutorado,Solteiro,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,45,792,1,21,0,525
9292,Graduação,Com Parceiro,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,62,1382,0,22,0,611
10250,Básico,Com Parceiro,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,67,28,0,3,0,586
7881,Mestrado,Com Parceiro,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,68,1033,0,23,0,274
5847,Graduação,Solteiro,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,45,882,1,20,0,396
737,Doutorado,Com Parceiro,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,65,2231,0,13,3,483
3571,Doutorado,Com Parceiro,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,53,1101,1,16,2,621
7807,Graduação,Com Parceiro,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,40,369,1,11,0,655
3878,Mestrado,Solteiro,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,34,48,1,4,0,122
5092,Doutorado,Solteiro,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,65,467,1,15,2,502
2154,Graduação,Solteiro,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,43,44,2,5,0,551
5394,Básico,Solteiro,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,35,38,2,6,0,469
3798,Graduação,Com Parceiro,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,46,81,2,6,0,235
3524,Mestrado,Solteiro,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,43,167,1,8,1,329
5247,Doutorado,Com Parceiro,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,59,45,2,5,0,50
5883,Graduação,Com Parceiro,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,42,664,1,18,0,399
2118,Mestrado,Com Parceiro,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,50,622,1,17,0,292
8812,Mestrado,Solteiro,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,35,48,1,5,0,476
6616,Graduação,Com Parceiro,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,39,461,1,14,0,249
2797,Graduação,Com Parceiro,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,37,1073,1,25,0,313
4328,Mestrado,Com Parceiro,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,28,55,1,6,0,295
9167,Graduação,Com Parceiro,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,58,976,1,23,0,460
10560,Doutorado,Solteiro,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,34,20,1,4,0,13
2631,Graduação,Com Parceiro,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,32,1149,0,16,0,417
8312,Básico,Com Parceiro,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,53,43,0,5,0,14
5534,Mestrado,Com Parceiro,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,0,39,224,1,8,1,252
5093,Doutorado,Solteiro,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,40,101,1,6,1,649
7592,Doutorado,Com Parceiro,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,68,209,0,9,0,437
8895,Graduação,Solteiro,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,29,968,0,20,0,632
8584,Doutorado,Com Parceiro,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,62,1165,0,16,0,386
2694,Graduação,Com Parceiro,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,47,24,1,4,0,103
8910,Graduação,Com Parceiro,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,59,252,2,11,1,608
7433,Graduação,Solteiro,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,29,165,1,8,0,669
164,Doutorado,Com Parceiro,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,37,269,0,11,0,624
10477,Doutorado,Com Parceiro,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,41,102,1,6,0,327
2681,Mestrado,Com Parceiro,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,30,461,0,18,0,332
5150,Básico,Solteiro,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,35,47,1,5,0,559
5283,Doutorado,Solteiro,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,38,144,2,7,0,132
9645,Graduação,Com Parceiro,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,46,1338,0,23,0,623
10678,Graduação,Com Parceiro,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,55,917,1,23,0,213
7261,Graduação,Com Parceiro,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,43,318,2,12,1,544
9648,Graduação,Solteiro,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,47,253,2,10,0,603
2870,Graduação,Com Parceiro,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,41,502,1,15,0,646
8008,Graduação,Com Parceiro,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,31,119,1,6,0,202
1513,Mestrado,Com Parceiro,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,35,1250,2,16,0,670
6173,Graduação,Com Parceiro,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,35,969,1,23,0,239
1419,Graduação,Com Parceiro,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,64,76,2,6,0,328
9150,Doutorado,Solteiro,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,51,62,2,5,0,78
7960,Mestrado,Com Parceiro,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,52,1382,0,25,1,318
1250,Graduação,Solteiro,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,38,84,1,6,0,142
9905,Graduação,Com Parceiro,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,0,62,255,2,9,1,351
10691,Mestrado,Com Parceiro,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,54,43,2,4,0,380
7002,Graduação,Solteiro,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,59,398,1,13,0,269
2952,Mestrado,Solteiro,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,37,76,1,6,0,74
8439,Graduação,Com Parceiro,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,50,902,2,13,1,23
762,Mestrado,Com Parceiro,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,33,823,1,20,0,58
2831,Graduação,Com Parceiro,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,38,1179,1,24,0,2
6977,Graduação,Com Parceiro,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,40,1921,1,28,1,623
6289,Mestrado,Com Parceiro,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,63,185,2,8,0,427
4168,Graduação,Solteiro,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,48,433,2,14,1,466
8397,Graduação,Com Parceiro,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,0,63,34,2,4,1,170
9284,Graduação,Com Parceiro,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,56,907,1,22,0,386
6237,Doutorado,Solteiro,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,48,416,2,25,0,204
3130,Graduação,Solteiro,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,50,44,2,6,0,390
1619,Graduação,Com Parceiro,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,58,1588,0,16,1,62
1990,Doutorado,Solteiro,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,0,40,1797,0,16,1,601
5513,Graduação,Com Parceiro,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,48,40,2,4,0,633
269,Doutorado,Solteiro,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,51,1143,1,15,0,590
8093,Mestrado,Com Parceiro,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,45,914,0,13,1,1
10513,Graduação,Com Parceiro,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,22,1502,0,11,1,525
10177,Graduação,Solteiro,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,60,1338,1,17,0,500
2549,Doutorado,Com Parceiro,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,31,27,1,4,0,343
5782,Mestrado,Com Parceiro,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,32,763,1,20,1,274
10057,Graduação,Solteiro,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,63,1331,0,21,1,345
10307,Graduação,Com Parceiro,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,58,525,2,16,0,302
8566,Doutorado,Com Parceiro,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,53,9,2,3,0,14
2415,Graduação,Com Parceiro,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,52,953,1,13,1,83
5684,Mestrado,Solteiro,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,43,68,2,5,0,261
8334,Mestrado,Solteiro,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,43,131,2,7,0,268
9166,Graduação,Com Parceiro,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,46,882,1,20,0,324
1440,Mestrado,Com Parceiro,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,36,1149,0,23,0,663
78,Graduação,Com Parceiro,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,45,37,1,4,0,287
5441,Doutorado,Solteiro,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,49,388,1,13,0,308
5302,Graduação,Com Parceiro,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,28,1428,0,15,1,499
4687,Mestrado,Com Parceiro,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,56,1633,0,23,0,402
1087,Mestrado,Com Parceiro,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,39,173,1,7,1,403
6859,Graduação,Solteiro,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,27,99,1,7,0,264
9860,Graduação,Com Parceiro,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,55,215,1,9,0,471
7129,Doutorado,Com Parceiro,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,52,929,1,23,0,497
5866,Graduação,Com Parceiro,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,40,219,1,9,0,101
10521,Graduação,Com Parceiro,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,37,174,2,8,1,291
7393,Graduação,Com Parceiro,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,36,92,2,6,0,566
7849,Doutorado,Com Parceiro,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,44,1052,0,24,0,293
332,Graduação,Com Parceiro,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,57,275,1,11,1,464
9847,Mestrado,Com Parceiro,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,59,587,1,14,0,695
531,Doutorado,Solteiro,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,60,1662,1,22,1,645
9576,Doutorado,Com Parceiro,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,32,159,1,8,0,503
6906,Mestrado,Solteiro,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,61,1024,0,17,4,391
7419,Mestrado,Solteiro,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,46,35,1,5,0,67
3170,Mestrado,Com Parceiro,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,57,1042,0,14,0,302
8527,Mestrado,Com Parceiro,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,49,395,2,14,0,204
7872,Doutorado,Com Parceiro,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,39,557,0,22,4,655
9931,Doutorado,Com Parceiro,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,51,9,2,0,0,6
10595,Graduação,Com Parceiro,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,24,69,0,5,0,356
4609,Doutorado,Com Parceiro,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,48,486,1,15,0,169
5010,Graduação,Solteiro,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,26,34,1,4,0,147
4427,Mestrado,Solteiro,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,19,1365,0,27,3,649
11148,Graduação,Com Parceiro,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,39,13,1,3,0,406
1168,Doutorado,Com Parceiro,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,36,1401,0,20,0,608
9595,Graduação,Com Parceiro,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,53,1574,0,13,1,534
10163,Doutorado,Solteiro,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,30,1323,0,19,1,292
2886,Mestrado,Solteiro,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,43,1217,1,28,2,321
6710,Mestrado,Solteiro,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,63,103,3,6,0,589
5316,Mestrado,Com Parceiro,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,38,84,0,6,0,360
9029,Doutorado,Com Parceiro,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,42,1536,0,22,0,519
521,Graduação,Com Parceiro,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,29,581,1,16,0,649
1459,Doutorado,Com Parceiro,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,48,928,1,13,0,599
10241,Mestrado,Solteiro,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,39,14,0,3,0,196
1630,Graduação,Solteiro,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,35,424,1,14,0,326
3254,Graduação,Com Parceiro,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,43,960,1,13,0,258
9064,Graduação,Com Parceiro,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,32,1555,0,19,2,597
3678,Graduação,Solteiro,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,41,656,2,18,2,630
4227,Mestrado,Com Parceiro,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,46,55,2,6,0,296
9467,Graduação,Solteiro,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,30,20,1,4,0,49
8486,Mestrado,Com Parceiro,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,43,367,1,13,0,636
2186,Mestrado,Com Parceiro,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,37,2257,0,21,4,111
3286,Doutorado,Solteiro,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,47,42,1,5,0,120
8602,Graduação,Solteiro,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,50,1049,1,24,0,382
3722,Graduação,Solteiro,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,42,48,2,5,0,74
6715,Doutorado,Solteiro,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,66,685,1,19,0,543
4796,Graduação,Solteiro,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,62,39,1,4,0,71
9612,Mestrado,Solteiro,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,27,43,0,4,0,142
3766,Mestrado,Solteiro,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,55,835,0,18,1,682
1399,Graduação,Com Parceiro,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,56,1515,0,19,1,159
1570,Doutorado,Com Parceiro,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,63,1039,1,24,0,495
3426,Graduação,Solteiro,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,39,1596,1,23,0,349
3074,Doutorado,Com Parceiro,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,30,1828,0,17,1,622
8341,Doutorado,Com Parceiro,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,45,34,1,4,2,60
5180,Doutorado,Solteiro,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,46,149,1,8,0,72
6461,Mestrado,Solteiro,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,45,946,1,22,1,406
7679,Doutorado,Solteiro,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,29,28,0,5,0,41
10702,Graduação,Solteiro,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,30,450,1,15,0,603
7505,Doutorado,Com Parceiro,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,57,46,2,4,0,161
5113,Doutorado,Solteiro,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,43,1702,0,15,2,234
10858,Graduação,Com Parceiro,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,39,820,2,21,0,293
2961,Graduação,Com Parceiro,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,32,382,1,13,1,488
2747,Doutorado,Com Parceiro,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,26,2126,0,19,0,667
3010,Mestrado,Com Parceiro,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,25,2069,0,19,3,58
5790,Graduação,Com Parceiro,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,29,72,1,5,0,518
6892,Graduação,Solteiro,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,46,732,1,20,2,26
1743,Graduação,Solteiro,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,40,801,0,10,0,34
3578,Graduação,Solteiro,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,65,236,1,10,0,252
8462,Básico,Com Parceiro,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,36,80,1,4,1,658
5558,Doutorado,Solteiro,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,60,1685,0,14,1,90
4619,Doutorado,Solteiro,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,69,277,0,27,0,32
8780,Doutorado,Com Parceiro,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,64,507,1,16,0,381
10789,Doutorado,Com Parceiro,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,50,68,2,5,0,491
10779,Graduação,Solteiro,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,31,49,0,4,0,77
5896,Mestrado,Com Parceiro,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,27,397,0,14,0,103
2337,Graduação,Solteiro,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,43,39,1,6,0,248
10951,Graduação,Com Parceiro,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,46,306,1,12,1,155
544,Graduação,Com Parceiro,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,60,976,0,13,0,414
17,Doutorado,Com Parceiro,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,43,1028,1,24,0,296
10680,Graduação,Com Parceiro,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,28,70,1,6,0,144
3265,Graduação,Com Parceiro,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,55,46,0,4,0,467
5623,Mestrado,Com Parceiro,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,34,51,1,4,1,276
5832,Mestrado,Com Parceiro,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,54,1263,0,21,0,70
5544,Graduação,Solteiro,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,44,1490,1,20,1,596
6417,Mestrado,Com Parceiro,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,43,1564,0,23,0,623
5831,Graduação,Com Parceiro,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,47,1815,1,15,3,676
7101,Doutorado,Solteiro,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,51,1198,1,25,0,520
10176,Graduação,Solteiro,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,46,416,1,16,3,674
2326,Graduação,Com Parceiro,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,24,85,0,5,0,498
